0.094,0.038,0.087,0.282,0.5,3,2,0.148,0.426,0.299,0.126,0.20799,0.04,0.926584167,0.12,0.00375018,0.0000481
0.116,0.111,0.174,0.195,0.405,6,4,0.131,0.434,0.312,0.122,0.16937,0.038,0.89477066,0.151,0.003011159,0.000059
0.01,0.109,0.087,0.252,0.542,6,6,0.106,0.47,0.275,0.149,0.19169,0.033,0.935626602,0.121,0.009442329,0.000678178
0.052,0.089,0.163,0.2,0.495,8,5,0.128,0.426,0.308,0.137,0.12389,0.033,0.90907196,0.094,0.003309387,0
0.05,0.1,0.108,0.231,0.512,1,1,0.069,0.345,0.304,0.282,1.70389,0.037,1.285453949,0.081,0.006772738,0.000240626
0.132,0.056,0.115,0.226,0.472,2,2,0.067,0.384,0.341,0.207,0.25427,0.027,1.187757111,0.086,0.006056554,0
0.135,0.219,0.171,0.253,0.223,6,4,0.118,0.47,0.287,0.125,0.12353,0.031,0.910009232,0.112,0.005909496,0.000081
0.075,0.162,0.204,0.194,0.366,1,1,0.108,0.438,0.293,0.161,0.37576,0.035,1.112484131,0.105,0.005908026,0.000212902
0.128,0.13,0.228,0.179,0.336,6,6,0.132,0.425,0.3,0.143,0.24665,0.037,0.876408005,0.133,0.005351713,0.000162173
0.054,0.074,0.15,0.294,0.429,6,4,0.106,0.435,0.278,0.181,0.28324,0.033,1.062516251,0.091,0.006566869,0.00024714
0.133,0.118,0.063,0.279,0.408,6,4,0.154,0.46,0.256,0.13,0.16581,0.027,0.943662491,0.11,0.006754719,0.00024124
0.031,0.04,0.102,0.228,0.598,2,2,0.116,0.307,0.286,0.292,2.71826,0.036,0.935158005,0.153,0.011338135,0.000309021
0.036,0.073,0.168,0.263,0.46,1,1,0.161,0.442,0.278,0.119,0.23873,0.036,0.877709732,0.136,0.010388305,0.000460772
0.16,0.057,0.177,0.193,0.413,1,1,0.12,0.427,0.259,0.194,0.44729,0.029,1.037853394,0.101,0.018466767,0.000760133
0.017,0.134,0.104,0.216,0.529,8,7,0.099,0.449,0.303,0.149,0.20277,0.031,1.027179489,0.087,0.005572816,0.000147951
0.177,0.151,0.088,0.219,0.365,6,4,0.159,0.421,0.312,0.108,0.22995,0.043,0.937240753,0.133,0.007088497,0.000347902
0.04,0.089,0.17,0.169,0.532,7,8,0.099,0.383,0.312,0.206,0.34594,0.027,1.031709366,0.086,0.005636816,0.0000867
0.127,0.071,0.077,0.207,0.517,3,2,0.113,0.447,0.332,0.108,0.20669,0.043,0.926375885,0.144,0.003725386,0.0000484
0.089,0.125,0.209,0.234,0.344,8,4,0.169,0.486,0.246,0.099,0.10751,0.033,0.910876999,0.145,0.004185657,0
0.093,0.083,0.102,0.204,0.518,3,2,0.083,0.25,0.29,0.377,1.95732,0.029,0.889112625,0.161,0.005558621,0.0000613
0.033,0.082,0.089,0.444,0.352,6,4,0.116,0.411,0.243,0.23,0.15148,0.027,1.214225006,0.078,0.006865593,0.000396092
0.095,0.053,0.106,0.178,0.569,1,1,0.114,0.48,0.237,0.169,0.07054,0.033,0.93489769,0.096,0.007088177,0
0.07,0.039,0.115,0.234,0.542,2,2,0.103,0.325,0.31,0.263,1.81451,0.031,0.895621109,0.144,0.00926972,0.0000661
0.113,0.105,0.134,0.223,0.426,3,2,0.097,0.442,0.328,0.134,0.15498,0.052,0.880347824,0.122,0.002258356,0
0.118,0.064,0.102,0.25,0.466,3,2,0.119,0.322,0.314,0.245,1.07038,0.043,0.834510651,0.208,0.004269512,0.000102767
0.07,0.11,0.237,0.202,0.381,6,5,0.117,0.425,0.274,0.184,0.30996,0.031,1.03917244,0.109,0.005129694,0.0000968
0.079,0.115,0.092,0.223,0.492,8,7,0.085,0.432,0.295,0.189,0.08265,0.03,1.112675095,0.094,0.002419843,0.000120992
0.045,0.038,0.117,0.252,0.548,2,2,0.07,0.314,0.32,0.296,0.62998,0.029,1.382300415,0.063,0.007778025,0.000507953
0.097,0.074,0.062,0.356,0.411,1,1,0.154,0.436,0.277,0.132,0.28036,0.033,0.901608887,0.121,0.003816522,0.0000357
0.162,0.09,0.138,0.261,0.348,5,8,0.132,0.38,0.305,0.182,0.65884,0.036,0.831091537,0.152,0.008924777,0.000136604
0.205,0.05,0.077,0.337,0.332,2,2,0.089,0.4,0.33,0.181,0.28296,0.027,1.069753723,0.074,0.00515974,0.0000707
0.056,0.177,0.194,0.189,0.384,6,6,0.114,0.414,0.305,0.168,0.24102,0.027,1.011767349,0.103,0.014272674,0.000414903
0.061,0.186,0.132,0.16,0.46,2,2,0.073,0.397,0.321,0.209,0.33964,0.029,1.168873749,0.077,0.004239783,0.000176658
0.073,0.128,0.128,0.307,0.364,8,7,0.058,0.431,0.357,0.154,0.07152,0.024,0.938032913,0.107,0.002796421,0
0.148,0.11,0.15,0.311,0.281,9,12,0.059,0.391,0.373,0.177,0.03602,0.017,0.863737106,0.125,0.004441977,0
0.138,0.049,0.132,0.212,0.469,6,6,0.123,0.389,0.302,0.185,0.13687,0.035,0.909929276,0.13,0.010886242,0.000292248
0.044,0.11,0.239,0.193,0.413,7,9,0.091,0.37,0.367,0.171,0.12426,0.036,0.674227829,0.193,0.003219057,0.000241429
0.224,0.073,0.194,0.187,0.322,8,7,0.102,0.401,0.352,0.146,0.05496,0.025,0.860695419,0.109,0.005094614,0.000181951
0.098,0.067,0.13,0.2,0.504,2,2,0.061,0.363,0.349,0.226,0.25645,0.03,1.132929916,0.078,0.00542016,0.000039
0.032,0.053,0.18,0.289,0.447,3,2,0.087,0.302,0.325,0.286,1.31228,0.032,0.970925598,0.137,0.02273905,0.00047246
0.09,0.08,0.1,0.197,0.533,6,5,0.057,0.323,0.372,0.248,0.26234,0.024,1.035076904,0.087,0.008691012,0.0000762
0.048,0.062,0.197,0.268,0.424,3,2,0.038,0.323,0.335,0.303,0.25062,0.023,1.087724686,0.067,0.007461495,0.000279307
0.021,0.124,0.087,0.394,0.373,6,6,0.059,0.389,0.346,0.206,0.21175,0.028,1.098678131,0.095,0.005100354,0.0000472
0.183,0.062,0.26,0.207,0.288,7,8,0.222,0.295,0.287,0.196,0.1962,0.021,0.923002243,0.102,0.090876656,0.000611621
0.052,0.094,0.208,0.23,0.417,8,7,0.073,0.378,0.374,0.175,0.14439,0.032,0.923519974,0.105,0.007687513,0.000138514
0.212,0.117,0.213,0.153,0.304,9,10,0.06,0.364,0.381,0.195,0.09668,0.026,0.922338867,0.115,0.008378155,0.000206868
0.153,0.11,0.241,0.139,0.358,7,11,0.065,0.363,0.35,0.222,0.20165,0.019,0.99307518,0.082,0.008727994,0.0000496
0.341,0.07,0.124,0.238,0.227,6,6,0.118,0.379,0.307,0.196,0.12836,0.028,0.868704224,0.143,0.003349953,0.0000779
0.026,0.096,0.142,0.355,0.381,6,6,0.051,0.359,0.36,0.23,0.18627,0.025,1.14920639,0.078,0.006388576,0.0000537
0.061,0.365,0.146,0.213,0.215,5,8,0.069,0.308,0.396,0.227,0.4245,0.027,0.883217087,0.085,0.013616019,0.000400471
0.183,0.105,0.221,0.182,0.309,6,6,0.074,0.359,0.352,0.214,0.11235,0.025,0.969162064,0.102,0.008633734,0.000089
0.075,0.136,0.197,0.236,0.356,6,6,0.077,0.435,0.318,0.169,0.11933,0.029,0.972559738,0.085,0.004190061,0
0.078,0.167,0.143,0.194,0.418,6,6,0.109,0.414,0.308,0.169,0.09395,0.029,0.933680649,0.117,0.018946248,0.000319319
0.224,0.035,0.112,0.189,0.441,7,8,0.065,0.341,0.368,0.226,0.16016,0.028,0.925040817,0.103,0.010614386,0.0000624
0.123,0.084,0.137,0.284,0.371,8,7,0.088,0.436,0.305,0.172,0.17549,0.037,0.861116028,0.11,0.005413414,0.00017095
0.092,0.13,0.079,0.269,0.43,4,5,0.089,0.372,0.348,0.191,0.46429,0.037,0.920041428,0.131,0.006547632,0.0000646
0.089,0.045,0.141,0.064,0.66,7,11,0.222,0.36,0.29,0.128,0.1682,0.036,0.939650879,0.125,0.042211653,0.000178359
0.036,0.102,0.118,0.26,0.485,2,2,0.047,0.18,0.28,0.494,0.93453,0.02,1.578057556,0.043,0.0189079,0.00037452
0.038,0.101,0.249,0.201,0.411,9,8,0.168,0.338,0.289,0.205,0.09,0.029,0.924652557,0.115,0.005444444,0.000111111
0.248,0.132,0.258,0.068,0.294,9,12,0.113,0.376,0.276,0.235,0.0787,0.022,0.726018066,0.183,0.002668361,0
0.035,0.137,0.137,0.408,0.283,6,6,0.087,0.431,0.316,0.166,0.17011,0.024,1.134030151,0.086,0.005114338,0.0000588
0.135,0.081,0.109,0.122,0.553,5,8,0.084,0.328,0.382,0.205,0.38967,0.04,0.866358185,0.149,0.003541458,0.0000513
0.276,0.027,0.091,0.173,0.433,7,8,0.042,0.281,0.364,0.313,0.17258,0.029,1.071254044,0.07,0.021671109,0.000231777
0.037,0.155,0.189,0.189,0.43,3,2,0.076,0.33,0.29,0.305,0.97311,0.026,1.010904922,0.107,0.015445325,0.000298014
0.241,0.083,0.067,0.181,0.428,7,9,0.095,0.333,0.37,0.202,0.09208,0.026,0.900140762,0.114,0.019331017,0.000108601
0.054,0.075,0.128,0.349,0.394,6,6,0.079,0.389,0.334,0.198,0.1965,0.036,0.859805527,0.132,0.003918575,0
0.063,0.271,0.148,0.25,0.268,7,9,0.107,0.34,0.353,0.199,0.15642,0.036,0.895837021,0.117,0.007415931,0.000127861
0.088,0.278,0.187,0.186,0.261,7,9,0.094,0.36,0.369,0.177,0.1007,0.023,0.903570786,0.112,0.021052632,0.000397219
0.048,0.061,0.071,0.209,0.611,8,6,0.075,0.359,0.373,0.193,0.0696,0.028,0.978821182,0.116,0.005028736,0
0.116,0.141,0.235,0.153,0.354,6,6,0.063,0.395,0.34,0.201,0.08888,0.024,0.898959656,0.112,0.004275428,0
0.038,0.042,0.203,0.238,0.48,3,2,0.058,0.308,0.353,0.28,0.12232,0.028,1.19214653,0.055,0.0058862,0.0000818
0.162,0.073,0.143,0.283,0.34,2,2,0.072,0.386,0.345,0.198,0.10689,0.03,1.051094513,0.088,0.011694265,0.000467771
0.143,0.118,0.129,0.153,0.457,6,6,0.065,0.314,0.378,0.243,0.14773,0.029,1.023087997,0.091,0.016110472,0.0000677
0.08,0.384,0.146,0.174,0.216,7,9,0.066,0.365,0.338,0.231,0.1063,0.024,1.003608017,0.09,0.010724365,0.000188147
0.074,0.075,0.195,0.214,0.441,6,6,0.084,0.344,0.375,0.198,0.16846,0.032,0.923892136,0.106,0.009616526,0
0.118,0.044,0.094,0.178,0.565,2,2,0.082,0.38,0.35,0.188,0.14049,0.024,1.033879623,0.087,0.006762047,0
0.123,0.142,0.091,0.183,0.461,6,6,0.071,0.377,0.352,0.201,0.19954,0.027,0.934311676,0.117,0.005562794,0.000150346
0.077,0.151,0.176,0.183,0.413,6,6,0.097,0.408,0.346,0.149,0.09158,0.028,0.938858032,0.096,0.005241319,0
0.243,0.268,0.147,0.102,0.24,7,9,0.078,0.359,0.354,0.208,0.09558,0.027,0.917290955,0.108,0.009311571,0.000104624
0.153,0.094,0.246,0.128,0.38,8,7,0.065,0.383,0.362,0.19,0.0686,0.02,0.942433701,0.105,0.004227405,0
0.027,0.149,0.135,0.239,0.45,6,6,0.062,0.377,0.37,0.191,0.16184,0.022,1.081770706,0.067,0.005561048,0.0000618
0.032,0.096,0.229,0.232,0.411,6,6,0.077,0.419,0.316,0.188,0.19439,0.032,0.933340912,0.123,0.006893359,0.0000514
0.102,0.105,0.233,0.212,0.347,6,5,0.063,0.424,0.335,0.179,0.37185,0.029,1.089148483,0.084,0.012182332,0.000645422
0.074,0.116,0.221,0.191,0.398,7,8,0.073,0.277,0.334,0.316,0.18295,0.024,0.837138214,0.142,0.00415414,0
0.014,0.044,0.069,0.2,0.673,3,2,0.047,0.162,0.261,0.53,1.5114,0.02,1.088792496,0.16,0.012577742,0.0000992
0.04,0.105,0.165,0.336,0.355,2,2,0.083,0.397,0.335,0.184,0.20681,0.032,1.025757599,0.095,0.005899134,0.0000484
0.035,0.126,0.287,0.28,0.272,8,7,0.075,0.412,0.332,0.182,0.10246,0.033,0.888847504,0.114,0.002927972,0.0000976
0.135,0.318,0.101,0.173,0.272,7,11,0.056,0.376,0.385,0.183,0.14813,0.022,0.963774338,0.103,0.005198137,0
0.17,0.146,0.131,0.161,0.392,5,8,0.078,0.41,0.355,0.157,0.33657,0.039,0.826589203,0.15,0.002614612,0.0000891
0.039,0.081,0.115,0.201,0.563,2,2,0.053,0.271,0.346,0.33,2.26706,0.029,1.048149872,0.111,0.009104302,0.000383757
0.097,0.058,0.15,0.214,0.482,8,7,0.181,0.365,0.312,0.142,0.11035,0.031,0.97956543,0.092,0.034164024,0.001268691
0.032,0.204,0.196,0.185,0.384,6,6,0.072,0.416,0.342,0.17,0.086,0.021,0.858883286,0.149,0.004883721,0.000465116
0.078,0.173,0.157,0.247,0.344,8,6,0.094,0.365,0.327,0.214,0.11755,0.016,1.070089111,0.074,0.008421948,0
0.01,0.102,0.136,0.268,0.484,2,2,0.051,0.359,0.351,0.239,0.16338,0.036,1.174268265,0.069,0.005875872,0.000122414
0.069,0.067,0.294,0.283,0.287,7,8,0.088,0.388,0.3,0.223,0.22095,0.025,0.958499832,0.108,0.00610998,0.000769405
0.053,0.049,0.209,0.26,0.429,6,6,0.066,0.355,0.315,0.264,0.33253,0.021,1.074004593,0.082,0.004450726,0
0.077,0.064,0.153,0.226,0.48,4,5,0.164,0.341,0.306,0.19,0.39369,0.045,0.900076065,0.13,0.035078361,0.000609617
0.064,0.084,0.091,0.281,0.481,2,2,0.066,0.346,0.351,0.237,0.15109,0.023,1.175902405,0.088,0.005228672,0
0.046,0.282,0.149,0.26,0.263,7,9,0.101,0.399,0.324,0.177,0.10586,0.017,0.99093956,0.093,0.007179293,0
0.078,0.069,0.087,0.127,0.64,6,6,0.076,0.397,0.36,0.167,0.08615,0.03,0.859190674,0.123,0.010446895,0
0.034,0.078,0.256,0.247,0.385,7,9,0.12,0.407,0.308,0.166,0.07707,0.031,0.912469482,0.107,0.008563643,0.000908265
0.218,0.034,0.084,0.378,0.286,6,6,0.099,0.371,0.355,0.175,0.09917,0.027,0.852896957,0.132,0.004335989,0.000302511
0.12,0.022,0.221,0.273,0.364,4,5,0.124,0.347,0.309,0.22,0.42664,0.029,0.999352798,0.101,0.019102756,0.001101631
0.173,0.054,0.267,0.187,0.319,7,9,0.077,0.38,0.345,0.199,0.13753,0.022,0.975585327,0.101,0.008434523,0.0000727
0.195,0.051,0.233,0.199,0.322,7,9,0.109,0.385,0.324,0.181,0.05958,0.019,0.982121735,0.093,0.0129238,0
0.088,0.053,0.068,0.31,0.481,6,6,0.091,0.346,0.349,0.213,0.15107,0.026,0.844224777,0.149,0.004699808,0
0.199,0.116,0.088,0.179,0.419,7,9,0.065,0.29,0.395,0.25,0.08886,0.022,0.891064148,0.111,0.008327707,0
0.125,0.145,0.166,0.162,0.402,3,2,0.07,0.338,0.381,0.21,0.25177,0.022,1.119048004,0.072,0.017476268,0.00031775
0.214,0.124,0.162,0.165,0.335,9,10,0.086,0.386,0.381,0.147,0.06619,0.019,0.908408432,0.101,0.017072065,0.00015108
0.044,0.089,0.136,0.259,0.473,2,2,0.085,0.248,0.306,0.361,4.90161,0.028,1.089375,0.101,0.019603763,0.000412109
0.115,0.083,0.147,0.264,0.39,2,2,0.105,0.331,0.352,0.212,0.93206,0.024,0.975973587,0.11,0.012917623,0.000225307
0.121,0.145,0.187,0.164,0.383,7,9,0.07,0.375,0.304,0.251,0.18504,0.027,0.934214554,0.116,0.007836144,0.000432339
0.144,0.138,0.281,0.162,0.275,9,12,0.077,0.389,0.328,0.206,0.04894,0.029,0.823369522,0.151,0.004290969,0.000204332
0.18,0.071,0.286,0.159,0.303,9,10,0.074,0.372,0.348,0.206,0.09721,0.024,0.960926743,0.095,0.008332476,0
0.075,0.027,0.126,0.277,0.494,2,2,0.071,0.299,0.312,0.319,1.72943,0.033,1.06337471,0.118,0.009112829,0.0000694
0.099,0.059,0.182,0.145,0.516,6,6,0.081,0.361,0.351,0.208,0.11454,0.021,0.978821182,0.087,0.013619696,0.0000873
0.12,0.06,0.285,0.2,0.335,7,11,0.092,0.314,0.314,0.281,0.34855,0.019,1.157894745,0.07,0.01686989,0.0000574
0.045,0.075,0.071,0.235,0.574,3,2,0.029,0.179,0.28,0.511,0.97117,0.019,1.0379245,0.158,0.011336841,0.000133859
0.066,0.053,0.209,0.181,0.491,6,6,0.091,0.4,0.348,0.161,0.16854,0.031,0.910592651,0.131,0.031743206,0.00172066
0.09,0.151,0.185,0.282,0.292,9,10,0.098,0.392,0.361,0.149,0.06121,0.019,0.833400726,0.125,0.015193596,0
0.03,0.125,0.172,0.21,0.462,6,6,0.098,0.363,0.368,0.172,0.12241,0.032,0.856116638,0.121,0.005718487,0.0000817
0.107,0.128,0.175,0.218,0.372,9,10,0.101,0.408,0.35,0.141,0.07044,0.027,0.8158461,0.128,0.004258944,0.000141965
0.034,0.082,0.293,0.221,0.37,5,8,0.121,0.357,0.343,0.18,0.34969,0.037,0.81759346,0.142,0.023706712,0.000886499
0.055,0.182,0.181,0.245,0.337,2,2,0.043,0.304,0.336,0.317,0.51466,0.025,1.287184296,0.073,0.010045467,0.0000194
0.035,0.102,0.123,0.151,0.589,3,2,0.089,0.393,0.303,0.215,0.21965,0.025,1.0230233,0.091,0.012975188,0.00045527
0.138,0.148,0.252,0.12,0.342,9,12,0.111,0.447,0.312,0.13,0.06441,0.026,0.808355026,0.191,0.002328831,0.000155255
0.209,0.167,0.161,0.101,0.362,5,8,0.092,0.341,0.371,0.196,0.35904,0.031,0.86307373,0.121,0.019747103,0.00013926
0.07,0.329,0.176,0.197,0.228,7,9,0.082,0.333,0.361,0.224,0.10354,0.028,0.81314415,0.102,0.006857253,0
0.122,0.044,0.151,0.177,0.505,7,11,0.053,0.327,0.322,0.297,0.19991,0.029,1.059459305,0.086,0.003901756,0.00005
0.113,0.165,0.137,0.16,0.425,3,2,0.133,0.322,0.315,0.23,1.03107,0.027,0.945184174,0.128,0.035206145,0.000475234
0.072,0.271,0.175,0.231,0.251,9,8,0.072,0.372,0.4,0.155,0.07381,0.028,0.973012772,0.098,0.00812898,0
0.172,0.299,0.173,0.125,0.232,7,9,0.082,0.359,0.383,0.177,0.12562,0.026,0.877748489,0.11,0.03502627,0.0000796
0.153,0.212,0.126,0.167,0.341,7,11,0.081,0.34,0.375,0.204,0.12369,0.035,0.752724609,0.173,0.001131862,0
0.189,0.063,0.137,0.267,0.344,6,4,0.087,0.415,0.323,0.175,0.07858,0.033,0.827884216,0.127,0.003435989,0
0.137,0.122,0.169,0.256,0.316,6,3,0.076,0.376,0.329,0.219,0.16073,0.052,0.836074066,0.138,0.003795184,0
0.069,0.147,0.118,0.329,0.336,9,12,0.085,0.349,0.383,0.183,0.04427,0.025,0.816727905,0.136,0.000903546,0
0.107,0.131,0.12,0.211,0.43,7,8,0.114,0.324,0.378,0.184,0.25779,0.031,0.818243408,0.134,0.004422204,0.000116374
0.167,0.146,0.077,0.12,0.49,6,4,0.088,0.308,0.397,0.206,0.14534,0.042,0.765009384,0.156,0.004747489,0.0000688
0.089,0.149,0.183,0.197,0.382,6,6,0.074,0.36,0.348,0.218,0.09564,0.032,0.766718292,0.154,0.003764115,0
0.053,0.133,0.122,0.222,0.47,2,2,0.075,0.265,0.37,0.29,0.66911,0.032,1.067243805,0.085,0.003213224,0
0.151,0.082,0.212,0.225,0.331,9,10,0.101,0.276,0.406,0.216,0.02648,0.028,0.822564011,0.114,0.002265861,0
0.128,0.137,0.185,0.214,0.337,8,7,0.127,0.356,0.35,0.168,0.0325,0.039,0.703940125,0.164,0.001538462,0
0.131,0.121,0.164,0.174,0.41,6,6,0.11,0.335,0.364,0.191,0.19939,0.034,0.768717346,0.154,0.00371132,0.0000502
0.065,0.27,0.174,0.235,0.256,9,12,0.065,0.302,0.37,0.263,0.02657,0.024,0.762929611,0.116,0.000752729,0
0.163,0.13,0.126,0.232,0.348,9,10,0.064,0.275,0.345,0.315,0.01994,0.023,0.952553711,0.124,0.022066199,0.000501505
0.081,0.069,0.115,0.229,0.507,6,6,0.07,0.298,0.36,0.272,0.08002,0.032,0.850922165,0.1,0.002249438,0.000249938
0.154,0.077,0.118,0.217,0.434,7,9,0.086,0.305,0.384,0.225,0.08786,0.032,0.746420975,0.135,0.003300706,0
0.085,0.119,0.165,0.404,0.227,6,6,0.067,0.334,0.37,0.229,0.08179,0.045,1.011075668,0.112,0.00819171,0.000978115
0.112,0.144,0.128,0.271,0.346,9,12,0.072,0.328,0.414,0.186,0.017,0.026,0.771490326,0.116,0.001764706,0
0.075,0.093,0.28,0.131,0.421,4,5,0.101,0.307,0.39,0.201,0.34908,0.034,0.830866699,0.135,0.004325656,0.0000573
0.108,0.143,0.118,0.139,0.492,4,5,0.091,0.282,0.332,0.295,0.38818,0.039,0.688769608,0.185,0.009789273,0.0000258
0.163,0.118,0.211,0.235,0.273,9,12,0.087,0.325,0.353,0.235,0.02827,0.03,0.755755463,0.132,0.002122391,0
0.106,0.118,0.148,0.243,0.385,7,9,0.094,0.335,0.35,0.221,0.18466,0.036,0.936125641,0.098,0.002166143,0.0000542
0.137,0.193,0.184,0.214,0.272,3,2,0.1,0.36,0.347,0.193,0.076,0.034,0.847939606,0.114,0.005526316,0
0.006,0.009,0.024,0.227,0.734,3,2,0.045,0.18,0.271,0.504,1.22259,0.029,1.008560638,0.151,0.005422914,0.0000245
0.052,0.086,0.135,0.221,0.506,9,10,0.157,0.273,0.391,0.179,0.02798,0.026,0.790723572,0.117,0.003573981,0
0.061,0.05,0.295,0.282,0.312,8,7,0.132,0.404,0.314,0.15,0.0253,0.037,0.675985031,0.194,0.000395257,0
0.154,0.154,0.224,0.148,0.32,5,8,0.073,0.265,0.314,0.348,0.28553,0.023,0.826030197,0.131,0.004587959,0.000035
0.174,0.133,0.133,0.187,0.373,7,9,0.088,0.34,0.369,0.204,0.06102,0.028,0.918746338,0.096,0.002949853,0
0.166,0.089,0.163,0.239,0.343,5,8,0.291,0.217,0.322,0.171,0.36467,0.023,0.92558197,0.13,0.047632106,0.000274221
0.143,0.084,0.143,0.232,0.399,5,8,0.285,0.249,0.29,0.176,0.33619,0.025,0.880312119,0.138,0.062643148,0.000297451
0.063,0.06,0.159,0.354,0.364,6,3,0.074,0.389,0.342,0.195,0.25544,0.033,0.90256012,0.104,0.00587222,0.0000391
0.05,0.068,0.113,0.27,0.499,4,5,0.06,0.261,0.461,0.219,0.3167,0.044,0.950828629,0.117,0.005652037,0.0000316
0.24,0.089,0.234,0.151,0.287,9,12,0.087,0.338,0.348,0.227,0.02636,0.021,0.854227142,0.096,0.001138088,0
0.218,0.156,0.247,0.129,0.25,9,12,0.088,0.35,0.299,0.262,0.02482,0.031,0.788547134,0.118,0.006849315,0
0.14,0.108,0.15,0.231,0.37,7,9,0.265,0.279,0.302,0.154,0.0715,0.029,1.050783539,0.105,0.013146853,0.00027972
0.158,0.092,0.146,0.24,0.364,9,10,0.229,0.223,0.338,0.21,0.05988,0.02,1.113642197,0.076,0.010688043,0
0.135,0.131,0.181,0.229,0.323,9,12,0.128,0.29,0.292,0.29,0.01232,0.023,0.942993469,0.109,0.002435065,0
0.034,0.079,0.256,0.302,0.33,6,6,0.084,0.346,0.374,0.196,0.05982,0.032,0.723479691,0.149,0.002507523,0
0.131,0.095,0.189,0.217,0.368,9,10,0.224,0.351,0.243,0.182,0.02539,0.019,0.900512695,0.131,0.01614809,0
0.079,0.118,0.21,0.193,0.4,8,7,0.096,0.4,0.333,0.171,0.05436,0.025,0.76642807,0.142,0.00147167,0
0.075,0.058,0.121,0.323,0.423,2,2,0.09,0.263,0.336,0.31,0.34429,0.029,1.01504158,0.093,0.004792471,0.0000871
0.153,0.107,0.137,0.239,0.364,9,10,0.309,0.187,0.342,0.163,0.03968,0.023,1.007238693,0.097,0.009828629,0
0.126,0.075,0.163,0.225,0.412,9,10,0.094,0.207,0.415,0.284,0.01794,0.024,0.940865402,0.104,0.00613155,0
0.01,0.116,0.161,0.136,0.577,3,2,0.055,0.391,0.34,0.213,0.13171,0.029,0.977220001,0.109,0.010933111,0.0000759
0.026,0.069,0.09,0.182,0.634,3,2,0.065,0.404,0.312,0.219,0.19043,0.031,1.105129929,0.078,0.003203277,0
0.171,0.142,0.087,0.259,0.34,9,12,0.06,0.424,0.347,0.169,0.02879,0.028,0.741874619,0.13,0.003126085,0
0.029,0.019,0.075,0.224,0.654,1,1,0.041,0.144,0.262,0.553,6.02401,0.028,1.481798553,0.053,0.008323359,0.000162682
0.155,0.098,0.172,0.229,0.346,9,8,0.259,0.266,0.316,0.159,0.03838,0.023,1.085009995,0.104,0.014069828,0.000260552
0.081,0.212,0.114,0.128,0.464,2,2,0.06,0.318,0.381,0.242,0.07152,0.032,0.917440491,0.113,0.001258389,0
0.062,0.107,0.128,0.233,0.469,9,10,0.103,0.279,0.338,0.279,0.02475,0.023,0.799445419,0.121,0.002424242,0
0.168,0.123,0.091,0.147,0.471,7,8,0.12,0.326,0.376,0.178,0.19618,0.04,0.712097778,0.158,0.005556122,0
0.197,0.075,0.197,0.204,0.326,9,12,0.045,0.328,0.412,0.216,0.01535,0.026,0.972383423,0.103,0.003257329,0
0.087,0.135,0.092,0.142,0.544,1,1,0.081,0.287,0.316,0.317,0.81758,0.034,1.222673645,0.083,0.017392793,0.0000978
0.171,0.132,0.16,0.163,0.375,9,10,0.063,0.318,0.393,0.226,0.02962,0.023,0.766702118,0.121,0.002025658,0
0.14,0.053,0.121,0.285,0.4,1,1,0.11,0.385,0.345,0.16,0.09703,0.059,1.013671265,0.12,0.00340101,0
0.206,0.131,0.194,0.189,0.28,9,12,0.083,0.294,0.447,0.176,0.02794,0.02,0.863126297,0.1,0.00071582,0
0.113,0.111,0.133,0.3,0.344,4,5,0.116,0.309,0.301,0.273,0.33195,0.034,0.803508072,0.151,0.019400512,0.000331375
0.12,0.065,0.106,0.313,0.396,7,8,0.087,0.273,0.35,0.29,0.28542,0.022,1.061359406,0.072,0.004940088,0.000035
0.101,0.068,0.209,0.279,0.343,6,6,0.091,0.309,0.349,0.251,0.11884,0.03,0.834639206,0.107,0.004291484,0.0000841
0.048,0.049,0.233,0.263,0.407,6,6,0.073,0.432,0.308,0.186,0.09707,0.029,0.900528793,0.094,0.000927166,0
0.164,0.123,0.115,0.235,0.362,9,10,0.175,0.29,0.333,0.201,0.04033,0.023,1.042109985,0.097,0.014133399,0
0.071,0.044,0.095,0.25,0.54,1,1,0.043,0.322,0.359,0.277,0.34237,0.033,1.199909744,0.068,0.003563396,0
0.173,0.116,0.144,0.18,0.388,7,11,0.043,0.327,0.378,0.253,0.05979,0.024,0.837992554,0.111,0.004515805,0
0.164,0.132,0.102,0.195,0.407,5,8,0.113,0.291,0.414,0.182,0.31829,0.041,0.713226318,0.157,0.004775519,0.000157089
0.11,0.094,0.148,0.244,0.404,8,6,0.1,0.37,0.328,0.201,0.0562,0.027,0.883068924,0.105,0.001601423,0
0.12,0.113,0.144,0.218,0.405,9,12,0.141,0.308,0.38,0.171,0.02587,0.029,0.90563942,0.117,0.003478933,0.000773096
0.035,0.094,0.203,0.236,0.432,6,6,0.066,0.388,0.301,0.245,0.10231,0.028,1.021683731,0.088,0.004496139,0
0.133,0.204,0.12,0.127,0.416,7,9,0.085,0.314,0.395,0.206,0.16007,0.046,0.798558731,0.157,0.003186106,0
0.15,0.083,0.199,0.198,0.371,9,12,0.091,0.337,0.383,0.189,0.0275,0.025,0.882295074,0.106,0.001818182,0
0.161,0.163,0.177,0.225,0.275,7,11,0.106,0.366,0.369,0.159,0.05361,0.022,0.801879807,0.116,0.004103712,0
